image_path,lighting_score
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/64000/64665.png,0.2628439664840698
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/46000/46876.png,0.2535005211830139
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/57000/57379.png,0.2508298754692077
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/30000/30246.png,0.2506585717201233
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/00000/00159.png,0.2502854764461517
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/34000/34622.png,0.2500495910644531
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/00000/00510.png,0.2500358521938324
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/64000/64653.png,0.2499935179948806
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/46000/46551.png,0.248269498348236
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/46000/46019.png,0.2478872537612915
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/16000/16599.png,0.2474068999290466
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/23000/23845.png,0.2458453476428985
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/29000/29567.png,0.2458430081605911
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/62000/62027.png,0.245806336402893
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/07000/07646.png,0.2457276880741119
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/55000/55646.png,0.2451204657554626
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/30000/30327.png,0.2446228712797165
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/02000/02257.png,0.2444307208061218
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/42000/42533.png,0.2440474480390548
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/66000/66640.png,0.2436229884624481
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/32000/32121.png,0.2426774203777313
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/60000/60037.png,0.2425113469362259
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/55000/55614.png,0.2424304187297821
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/22000/22666.png,0.2423897236585617
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/43000/43007.png,0.2420006245374679
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/22000/22583.png,0.2419449090957641
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/07000/07163.png,0.2417538613080978
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/55000/55506.png,0.2415485829114914
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/67000/67060.png,0.2415429651737213
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/26000/26724.png,0.2413200139999389
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/23000/23159.png,0.2411340028047561
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/33000/33378.png,0.24110808968544
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/46000/46085.png,0.2410154491662979
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/04000/04695.png,0.2409266233444214
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/27000/27297.png,0.2408822774887085
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/09000/09176.png,0.240867406129837
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/17000/17996.png,0.2402703464031219
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/29000/29800.png,0.2398419678211212
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/26000/26059.png,0.2393073141574859
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/43000/43802.png,0.2392641901969909
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/57000/57173.png,0.2391837835311889
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/31000/31344.png,0.2391591966152191
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/11000/11793.png,0.2390381097793579
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/39000/39634.png,0.2389636486768722
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/48000/48223.png,0.2389128804206848
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/64000/64413.png,0.2388783693313598
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/33000/33303.png,0.2387796640396118
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/11000/11757.png,0.2387053966522216
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/68000/68792.png,0.2386215031147003
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/14000/14225.png,0.2385371476411819
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/66000/66004.png,0.2384066730737686
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/16000/16893.png,0.2383904457092285
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/33000/33225.png,0.2383230924606323
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/10000/10436.png,0.2382028549909591
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/15000/15786.png,0.2380449026823043
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/02000/02311.png,0.2378900498151779
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/25000/25934.png,0.237816497683525
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/24000/24114.png,0.237813726067543
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/44000/44338.png,0.2376561611890792
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/17000/17066.png,0.2376481890678405
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/38000/38463.png,0.2375393807888031
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/54000/54845.png,0.2375095784664154
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/66000/66581.png,0.2373772859573364
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/24000/24480.png,0.2370957732200622
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/02000/02655.png,0.2370551079511642
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/27000/27290.png,0.2369136810302734
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/57000/57630.png,0.2367642372846603
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/27000/27839.png,0.2367029786109924
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/10000/10525.png,0.2366508543491363
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/67000/67903.png,0.2366193085908889
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/60000/60683.png,0.2365315854549408
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/28000/28625.png,0.23651123046875
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/54000/54422.png,0.2364123463630676
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/09000/09031.png,0.2363768219947815
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/55000/55384.png,0.2363723069429397
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/50000/50107.png,0.2362103909254074
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/61000/61513.png,0.2361912131309509
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/51000/51232.png,0.2361390739679336
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/65000/65261.png,0.2361311018466949
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/66000/66643.png,0.23601034283638
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/68000/68558.png,0.235774427652359
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/03000/03383.png,0.2356240153312683
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/03000/03197.png,0.2356151342391967
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/36000/36239.png,0.2355929166078567
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/37000/37898.png,0.2355415970087051
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/23000/23821.png,0.2355387806892395
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/39000/39182.png,0.235464408993721
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/66000/66389.png,0.2354298830032348
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/11000/11434.png,0.235386312007904
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/16000/16534.png,0.2353028655052185
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/23000/23711.png,0.2352066785097122
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/51000/51660.png,0.2352007776498794
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/02000/02888.png,0.2351947575807571
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/34000/34560.png,0.2351895570755005
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/36000/36916.png,0.2351647764444351
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/12000/12811.png,0.2351644486188888
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/20000/20820.png,0.2350757867097854
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/50000/50047.png,0.2350609302520752
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/59000/59145.png,0.2350156456232071
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/10000/10452.png,0.23500856757164
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/64000/64177.png,0.2349707186222076
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/46000/46256.png,0.2348145544528961
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/54000/54108.png,0.2347442805767059
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/48000/48741.png,0.2347196042537689
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/58000/58186.png,0.2345035821199417
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/00000/00057.png,0.2344918698072433
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/11000/11768.png,0.2344857156276703
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/02000/02322.png,0.2344002872705459
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/17000/17474.png,0.2343897968530655
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/57000/57707.png,0.2343803942203521
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/24000/24150.png,0.2343774288892746
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/42000/42174.png,0.234339565038681
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/31000/31998.png,0.2343330979347229
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/45000/45514.png,0.2343171238899231
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/61000/61815.png,0.2342873066663742
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/18000/18633.png,0.2342011332511901
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/36000/36196.png,0.234186440706253
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/30000/30850.png,0.2341676950454712
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/61000/61679.png,0.2341289669275283
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/15000/15561.png,0.2340883463621139
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/34000/34615.png,0.2340729981660843
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/17000/17958.png,0.2340084761381149
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/56000/56133.png,0.233973279595375
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/07000/07357.png,0.2339198589324951
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/25000/25159.png,0.2339155375957489
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/34000/34787.png,0.2338574677705764
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/51000/51272.png,0.2338493466377258
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/24000/24305.png,0.2338048964738845
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/31000/31908.png,0.2337971329689026
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/29000/29547.png,0.233760803937912
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/59000/59898.png,0.2337480336427688
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/31000/31491.png,0.2337351590394973
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/21000/21883.png,0.2337074726819992
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/46000/46875.png,0.2336975634098053
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/49000/49783.png,0.2336901128292083
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/50000/50680.png,0.2336546629667282
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/43000/43179.png,0.2336496114730835
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/49000/49632.png,0.2335836291313171
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/28000/28628.png,0.2335726618766784
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/13000/13913.png,0.2335253655910492
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/05000/05242.png,0.233518362045288
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/05000/05409.png,0.2333606779575348
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/06000/06025.png,0.2332714051008224
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/52000/52980.png,0.2332620620727539
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/25000/25121.png,0.2332579791545868
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/67000/67928.png,0.2332466840744018
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/09000/09884.png,0.2331729382276535
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/12000/12031.png,0.2330831289291381
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/69000/69557.png,0.2330005317926406
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/43000/43790.png,0.2329887896776199
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/61000/61026.png,0.2329864054918289
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/69000/69090.png,0.2329631149768829
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/27000/27997.png,0.2329067289829254
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/38000/38129.png,0.2328978180885315
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/17000/17231.png,0.2328945398330688
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/35000/35492.png,0.2328863590955734
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/02000/02880.png,0.2328503280878067
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/35000/35663.png,0.232823446393013
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/08000/08629.png,0.2328061163425445
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/10000/10906.png,0.2327991724014282
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/19000/19550.png,0.2327674180269241
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/39000/39171.png,0.2327607423067093
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/34000/34818.png,0.2327454835176468
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/56000/56113.png,0.2327089607715606
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/01000/01166.png,0.2327040433883667
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/61000/61919.png,0.2326991260051727
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/05000/05150.png,0.2326942980289459
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/45000/45703.png,0.2326937168836593
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/67000/67351.png,0.2326385080814361
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/69000/69053.png,0.2326323539018631
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/38000/38831.png,0.2326033264398574
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/30000/30057.png,0.2324933409690857
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/06000/06253.png,0.2324914038181305
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/51000/51482.png,0.2324820309877395
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/67000/67360.png,0.2324776202440261
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/52000/52789.png,0.2324678301811218
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/57000/57030.png,0.2324391603469848
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/48000/48591.png,0.2324299216270446
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/37000/37220.png,0.2324034571647644
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/26000/26782.png,0.232382446527481
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/44000/44077.png,0.2323760390281677
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/12000/12814.png,0.2323657870292663
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/53000/53876.png,0.2323616743087768
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/31000/31163.png,0.2323373854160308
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/13000/13181.png,0.2323334962129593
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/04000/04045.png,0.232168361544609
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/59000/59706.png,0.2320862412452697
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/46000/46484.png,0.2319398820400238
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/20000/20614.png,0.2319015264511108
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/48000/48112.png,0.2319013029336929
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/12000/12277.png,0.2318848967552185
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/28000/28314.png,0.2318582236766815
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/69000/69422.png,0.231856882572174
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/44000/44183.png,0.2318350672721862
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/22000/22954.png,0.2317941933870315
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/40000/40970.png,0.2317932546138763
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/46000/46704.png,0.2317623198032379
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/45000/45518.png,0.2316793799400329
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/52000/52047.png,0.2316206395626068
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/04000/04207.png,0.2316154539585113
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/47000/47162.png,0.2315697222948074
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/31000/31406.png,0.2315652668476104
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/55000/55527.png,0.2315608859062194
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/31000/31317.png,0.2315567731857299
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/67000/67808.png,0.2315388023853302
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/54000/54620.png,0.2315285950899124
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/45000/45013.png,0.2315059155225753
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/66000/66603.png,0.2314689606428146
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/40000/40171.png,0.2313849180936813
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/10000/10480.png,0.2313524186611175
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/14000/14554.png,0.2313492000102996
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/20000/20590.png,0.2313487082719802
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/40000/40457.png,0.2313258349895477
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/17000/17772.png,0.2313212156295776
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/19000/19249.png,0.2313174605369568
/mnt/localssd/diffusion/filter_images/ffhq_github/ffhq-dataset/images1024x1024/61000/61020.png,0.2313166409730911
